Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_T025_001,SE_T025_002,SE_T025_003,SE_T025_004,SE_T025_005,SE_T025_006,SE_T025_007,SE_T025_008,SE_T150_001,SE_T150_002,SE_T150_003,SE_T150_004,SE_T150_005,SE_T150_006,SE_T150_007,SE_T150_008
"360010100001000000100","08000US360010100001000000100","Census Tract 1 (part), Albany city, Albany city, Albany County, New York","Census Tract 1 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003232",,,,,"36","001","01000","01000","3601000","000100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,183,537,339,87,28,0,16,1190,183,1007,470,131,44,16,16
"360010100001000000200","08000US360010100001000000200","Census Tract 2, Albany city, Albany city, Albany County, New York","Census Tract 2, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003233",,,,,"36","001","01000","01000","3601000","000200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456,602,969,467,277,92,12,37,2456,602,1854,885,418,141,49,37
"360010100001000000300","08000US360010100001000000300","Census Tract 3 (part), Albany city, Albany city, Albany County, New York","Census Tract 3 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003234",,,,,"36","001","01000","01000","3601000","000300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861,704,1552,727,411,311,134,22,3861,704,3157,1605,878,467,156,22
"360010100001000000401","08000US360010100001000000401","Census Tract 4.01 (part), Albany city, Albany city, Albany County, New York","Census Tract 4.01 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003235",,,,,"36","001","01000","01000","3601000","000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,233,473,491,311,388,43,33,1972,233,1739,1266,775,464,76,33
"360010100001000000403","08000US360010100001000000403","Census Tract 4.03, Albany city, Albany city, Albany County, New York","Census Tract 4.03, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003236",,,,,"36","001","01000","01000","3601000","000403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,99,561,842,675,729,92,97,3095,99,2996,2435,1593,918,189,97
"360010100001000000404","08000US360010100001000000404","Census Tract 4.04, Albany city, Albany city, Albany County, New York","Census Tract 4.04, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003237",,,,,"36","001","01000","01000","3601000","000404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,32,20,0,0,0,0,52,0,52,20,0,0,0,0
"360010100001000000501","08000US360010100001000000501","Census Tract 5.01, Albany city, Albany city, Albany County, New York","Census Tract 5.01, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003238",,,,,"36","001","01000","01000","3601000","000501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105,596,522,530,131,228,34,64,2105,596,1509,987,457,326,98,64
"360010100001000000502","08000US360010100001000000502","Census Tract 5.02, Albany city, Albany city, Albany County, New York","Census Tract 5.02, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003239",,,,,"36","001","01000","01000","3601000","000502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,168,343,200,246,130,20,33,1140,168,972,629,429,183,53,33
"360010100001000000600","08000US360010100001000000600","Census Tract 6, Albany city, Albany city, Albany County, New York","Census Tract 6, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003240",,,,,"36","001","01000","01000","3601000","000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,238,269,451,221,102,19,0,1300,238,1062,793,342,121,19,0
"360010100001000000700","08000US360010100001000000700","Census Tract 7, Albany city, Albany city, Albany County, New York","Census Tract 7, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003241",,,,,"36","001","01000","01000","3601000","000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052,400,740,671,163,54,0,24,2052,400,1652,912,241,78,24,24
"360010100001000000800","08000US360010100001000000800","Census Tract 8, Albany city, Albany city, Albany County, New York","Census Tract 8, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003242",,,,,"36","001","01000","01000","3601000","000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171,391,317,227,152,45,22,17,1171,391,780,463,236,84,39,17
"360010100001000001100","08000US360010100001000001100","Census Tract 11, Albany city, Albany city, Albany County, New York","Census Tract 11, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003243",,,,,"36","001","01000","01000","3601000","001100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,183,175,143,57,60,2,0,620,183,437,262,119,62,2,0
"360010100001000001400","08000US360010100001000001400","Census Tract 14, Albany city, Albany city, Albany County, New York","Census Tract 14, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003244",,,,,"36","001","01000","01000","3601000","001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385,200,197,388,579,611,240,170,2385,200,2185,1988,1600,1021,410,170
"360010100001000001500","08000US360010100001000001500","Census Tract 15, Albany city, Albany city, Albany County, New York","Census Tract 15, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003245",,,,,"36","001","01000","01000","3601000","001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683,102,478,316,534,187,0,66,1683,102,1581,1103,787,253,66,66
"360010100001000001600","08000US360010100001000001600","Census Tract 16, Albany city, Albany city, Albany County, New York","Census Tract 16, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003246",,,,,"36","001","01000","01000","3601000","001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135,149,615,485,427,363,66,30,2135,149,1986,1371,886,459,96,30
"360010100001000001700","08000US360010100001000001700","Census Tract 17, Albany city, Albany city, Albany County, New York","Census Tract 17, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003247",,,,,"36","001","01000","01000","3601000","001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562,215,485,519,589,454,137,163,2562,215,2347,1862,1343,754,300,163
"360010100001000001801","08000US360010100001000001801","Census Tract 18.01, Albany city, Albany city, Albany County, New York","Census Tract 18.01, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003248",,,,,"36","001","01000","01000","3601000","001801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,221,881,989,1487,865,465,212,5120,221,4899,4018,3029,1542,677,212
"360010100001000001802","08000US360010100001000001802","Census Tract 18.02 (part), Albany city, Albany city, Albany County, New York","Census Tract 18.02 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003249",,,,,"36","001","01000","01000","3601000","001802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,263,813,908,423,244,48,21,2720,263,2457,1644,736,313,69,21
"360010100001000001901","08000US360010100001000001901","Census Tract 19.01, Albany city, Albany city, Albany County, New York","Census Tract 19.01, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003250",,,,,"36","001","01000","01000","3601000","001901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,59,274,504,543,291,99,30,1800,59,1741,1467,963,420,129,30
"360010100001000001902","08000US360010100001000001902","Census Tract 19.02, Albany city, Albany city, Albany County, New York","Census Tract 19.02, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003251",,,,,"36","001","01000","01000","3601000","001902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836,87,362,562,422,299,74,30,1836,87,1749,1387,825,403,104,30
"360010100001000002000","08000US360010100001000002000","Census Tract 20, Albany city, Albany city, Albany County, New York","Census Tract 20, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003252",,,,,"36","001","01000","01000","3601000","002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109,331,1005,832,502,284,103,52,3109,331,2778,1773,941,439,155,52
"360010100001000002100","08000US360010100001000002100","Census Tract 21, Albany city, Albany city, Albany County, New York","Census Tract 21, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003253",,,,,"36","001","01000","01000","3601000","002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584,266,452,320,386,104,17,39,1584,266,1318,866,546,160,56,39
"360010100001000002200","08000US360010100001000002200","Census Tract 22, Albany city, Albany city, Albany County, New York","Census Tract 22, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003254",,,,,"36","001","01000","01000","3601000","002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,142,248,286,542,147,21,88,1474,142,1332,1084,798,256,109,88
"360010100001000002300","08000US360010100001000002300","Census Tract 23, Albany city, Albany city, Albany County, New York","Census Tract 23, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003255",,,,,"36","001","01000","01000","3601000","002300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,166,204,372,157,80,31,30,1040,166,874,670,298,141,61,30
"360010100001000002500","08000US360010100001000002500","Census Tract 25, Albany city, Albany city, Albany County, New York","Census Tract 25, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003256",,,,,"36","001","01000","01000","3601000","002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,489,564,519,74,40,10,9,1705,489,1216,652,133,59,19,9
"360010100001000002600","08000US360010100001000002600","Census Tract 26, Albany city, Albany city, Albany County, New York","Census Tract 26, Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003257",,,,,"36","001","01000","01000","3601000","002600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3179,345,937,993,623,234,36,11,3179,345,2834,1897,904,281,47,11
"360010100001000013601","08000US360010100001000013601","Census Tract 136.01 (part), Albany city, Albany city, Albany County, New York","Census Tract 136.01 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003258",,,,,"36","001","01000","01000","3601000","013601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,0,35,27,33,0,0,95,0,95,95,60,33,0,0
"360010100001000013602","08000US360010100001000013602","Census Tract 136.02 (part), Albany city, Albany city, Albany County, New York","Census Tract 136.02 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003259",,,,,"36","001","01000","01000","3601000","013602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010100001000013705","08000US360010100001000013705","Census Tract 137.05 (part), Albany city, Albany city, Albany County, New York","Census Tract 137.05 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003260",,,,,"36","001","01000","01000","3601000","013705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010100001000013706","08000US360010100001000013706","Census Tract 137.06 (part), Albany city, Albany city, Albany County, New York","Census Tract 137.06 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003261",,,,,"36","001","01000","01000","3601000","013706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010100001000014002","08000US360010100001000014002","Census Tract 140.02 (part), Albany city, Albany city, Albany County, New York","Census Tract 140.02 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003262",,,,,"36","001","01000","01000","3601000","014002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010100001000014100","08000US360010100001000014100","Census Tract 141 (part), Albany city, Albany city, Albany County, New York","Census Tract 141 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003263",,,,,"36","001","01000","01000","3601000","014100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010100001000014608","08000US360010100001000014608","Census Tract 146.08 (part), Albany city, Albany city, Albany County, New York","Census Tract 146.08 (part), Albany city, Albany city, Albany County, New York","ny","080","00","ACSSF","0003264",,,,,"36","001","01000","01000","3601000","014608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010621199999014700","08000US360010621199999014700","Census Tract 147 (part), Berne town, Berne town, Albany County, New York","Census Tract 147 (part), Berne town, Berne town, Albany County, New York","ny","080","00","ACSSF","0003265",,,,,"36","001","06211","99999","3699999","014700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010621199999014801","08000US360010621199999014801","Census Tract 148.01 (part), Berne town, Berne town, Albany County, New York","Census Tract 148.01 (part), Berne town, Berne town, Albany County, New York","ny","080","00","ACSSF","0003266",,,,,"36","001","06211","99999","3699999","014801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058,166,773,574,264,220,17,44,2058,166,1892,1119,545,281,61,44
"360010621199999014802","08000US360010621199999014802","Census Tract 148.02 (part), Berne town, Berne town, Albany County, New York","Census Tract 148.02 (part), Berne town, Berne town, Albany County, New York","ny","080","00","ACSSF","0003267",,,,,"36","001","06211","99999","3699999","014802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010621199999014803","08000US360010621199999014803","Census Tract 148.03 (part), Berne town, Berne town, Albany County, New York","Census Tract 148.03 (part), Berne town, Berne town, Albany County, New York","ny","080","00","ACSSF","0003268",,,,,"36","001","06211","99999","3699999","014803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010635420148014100","08000US360010635420148014100","Census Tract 141 (part), Delmar CDP, Bethlehem town, Albany County, New York","Census Tract 141 (part), Delmar CDP, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003269",,,,,"36","001","06354","20148","3620148","014100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,77,186,216,284,103,48,25,939,77,862,676,460,176,73,25
"360010635420148014202","08000US360010635420148014202","Census Tract 142.02 (part), Delmar CDP, Bethlehem town, Albany County, New York","Census Tract 142.02 (part), Delmar CDP, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003270",,,,,"36","001","06354","20148","3620148","014202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,37,298,388,411,323,87,96,1640,37,1603,1305,917,506,183,96
"360010635420148014203","08000US360010635420148014203","Census Tract 142.03 (part), Delmar CDP, Bethlehem town, Albany County, New York","Census Tract 142.03 (part), Delmar CDP, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003271",,,,,"36","001","06354","20148","3620148","014203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3247,76,376,521,743,856,470,205,3247,76,3171,2795,2274,1531,675,205
"360010635499999001802","08000US360010635499999001802","Census Tract 18.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 18.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003272",,,,,"36","001","06354","99999","3699999","001802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010635499999014100","08000US360010635499999014100","Census Tract 141 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 141 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003273",,,,,"36","001","06354","99999","3699999","014100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543,156,466,577,736,370,201,37,2543,156,2387,1921,1344,608,238,37
"360010635499999014201","08000US360010635499999014201","Census Tract 142.01, Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 142.01, Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003274",,,,,"36","001","06354","99999","3699999","014201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702,136,625,897,958,763,244,79,3702,136,3566,2941,2044,1086,323,79
"360010635499999014202","08000US360010635499999014202","Census Tract 142.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 142.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003275",,,,,"36","001","06354","99999","3699999","014202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370,48,312,479,759,406,269,97,2370,48,2322,2010,1531,772,366,97
"360010635499999014203","08000US360010635499999014203","Census Tract 142.03 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 142.03 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003276",,,,,"36","001","06354","99999","3699999","014203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,15,143,294,144,153,27,51,827,15,812,669,375,231,78,51
"360010635499999014301","08000US360010635499999014301","Census Tract 143.01, Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 143.01, Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003277",,,,,"36","001","06354","99999","3699999","014301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703,224,597,476,219,128,42,17,1703,224,1479,882,406,187,59,17
"360010635499999014302","08000US360010635499999014302","Census Tract 143.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 143.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003278",,,,,"36","001","06354","99999","3699999","014302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,179,1065,1115,1217,820,264,179,4839,179,4660,3595,2480,1263,443,179
"360010635499999014401","08000US360010635499999014401","Census Tract 144.01 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 144.01 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003279",,,,,"36","001","06354","99999","3699999","014401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360010635499999014501","08000US360010635499999014501","Census Tract 145.01 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 145.01 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003280",,,,,"36","001","06354","99999","3699999","014501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,8,0,0,6,7,21,0,21,21,13,13,13,7
"360010635499999014502","08000US360010635499999014502","Census Tract 145.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","Census Tract 145.02 (part), Remainder of Bethlehem town, Bethlehem town, Albany County, New York","ny","080","00","ACSSF","0003281",,,,,"36","001","06354","99999","3699999","014502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011669416683014401","08000US360011669416683014401","Census Tract 144.01 (part), Coeymans CDP, Coeymans town, Albany County, New York","Census Tract 144.01 (part), Coeymans CDP, Coeymans town, Albany County, New York","ny","080","00","ACSSF","0003282",,,,,"36","001","16694","16683","3616683","014401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,80,193,122,10,12,0,12,429,80,349,156,34,24,12,12
"360011669460675014401","08000US360011669460675014401","Census Tract 144.01 (part), Ravena village, Coeymans town, Albany County, New York","Census Tract 144.01 (part), Ravena village, Coeymans town, Albany County, New York","ny","080","00","ACSSF","0003283",,,,,"36","001","16694","60675","3660675","014401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011669460675014402","08000US360011669460675014402","Census Tract 144.02 (part), Ravena village, Coeymans town, Albany County, New York","Census Tract 144.02 (part), Ravena village, Coeymans town, Albany County, New York","ny","080","00","ACSSF","0003284",,,,,"36","001","16694","60675","3660675","014402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232,183,931,842,154,114,0,8,2232,183,2049,1118,276,122,8,8
"360011669499999014302","08000US360011669499999014302","Census Tract 143.02 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","Census Tract 143.02 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","ny","080","00","ACSSF","0003285",,,,,"36","001","16694","99999","3699999","014302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011669499999014401","08000US360011669499999014401","Census Tract 144.01 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","Census Tract 144.01 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","ny","080","00","ACSSF","0003286",,,,,"36","001","16694","99999","3699999","014401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627,222,1080,775,262,250,27,11,2627,222,2405,1325,550,288,38,11
"360011669499999014402","08000US360011669499999014402","Census Tract 144.02 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","Census Tract 144.02 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","ny","080","00","ACSSF","0003287",,,,,"36","001","16694","99999","3699999","014402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011669499999014803","08000US360011669499999014803","Census Tract 148.03 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","Census Tract 148.03 (part), Remainder of Coeymans town, Coeymans town, Albany County, New York","ny","080","00","ACSSF","0003288",,,,,"36","001","16694","99999","3699999","014803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011674916749012700","08000US360011674916749012700","Census Tract 127, Cohoes city, Cohoes city, Albany County, New York","Census Tract 127, Cohoes city, Cohoes city, Albany County, New York","ny","080","00","ACSSF","0003289",,,,,"36","001","16749","16749","3616749","012700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744,174,719,471,212,135,10,23,1744,174,1570,851,380,168,33,23
"360011674916749012800","08000US360011674916749012800","Census Tract 128, Cohoes city, Cohoes city, Albany County, New York","Census Tract 128, Cohoes city, Cohoes city, Albany County, New York","ny","080","00","ACSSF","0003290",,,,,"36","001","16749","16749","3616749","012800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,528,840,399,188,21,0,0,1976,528,1448,608,209,21,0,0
"360011674916749012900","08000US360011674916749012900","Census Tract 129, Cohoes city, Cohoes city, Albany County, New York","Census Tract 129, Cohoes city, Cohoes city, Albany County, New York","ny","080","00","ACSSF","0003291",,,,,"36","001","16749","16749","3616749","012900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,441,796,451,84,81,22,0,1875,441,1434,638,187,103,22,0
"360011674916749013000","08000US360011674916749013000","Census Tract 130, Cohoes city, Cohoes city, Albany County, New York","Census Tract 130, Cohoes city, Cohoes city, Albany County, New York","ny","080","00","ACSSF","0003292",,,,,"36","001","16749","16749","3616749","013000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892,863,1765,1348,595,282,0,39,4892,863,4029,2264,916,321,39,39
"360011674916749013503","08000US360011674916749013503","Census Tract 135.03 (part), Cohoes city, Cohoes city, Albany County, New York","Census Tract 135.03 (part), Cohoes city, Cohoes city, Albany County, New York","ny","080","00","ACSSF","0003293",,,,,"36","001","16749","16749","3616749","013503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,7,22,9,16,0,0,54,0,54,47,25,16,0,0
"360011734317332013801","08000US360011734317332013801","Census Tract 138.01 (part), Colonie village, Colonie town, Albany County, New York","Census Tract 138.01 (part), Colonie village, Colonie town, Albany County, New York","ny","080","00","ACSSF","0003294",,,,,"36","001","17343","17332","3617332","013801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011734317332013901","08000US360011734317332013901","Census Tract 139.01 (part), Colonie village, Colonie town, Albany County, New York","Census Tract 139.01 (part), Colonie village, Colonie town, Albany County, New York","ny","080","00","ACSSF","0003295",,,,,"36","001","17343","17332","3617332","013901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124,112,739,778,336,159,0,0,2124,112,2012,1273,495,159,0,0
"360011734317332013902","08000US360011734317332013902","Census Tract 139.02, Colonie village, Colonie town, Albany County, New York","Census Tract 139.02, Colonie village, Colonie town, Albany County, New York","ny","080","00","ACSSF","0003296",,,,,"36","001","17343","17332","3617332","013902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907,321,1263,1142,635,489,45,12,3907,321,3586,2323,1181,546,57,12
"360011734317332014607","08000US360011734317332014607","Census Tract 146.07 (part), Colonie village, Colonie town, Albany County, New York","Census Tract 146.07 (part), Colonie village, Colonie town, Albany County, New York","ny","080","00","ACSSF","0003297",,,,,"36","001","17343","17332","3617332","014607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011734346536000100","08000US360011734346536000100","Census Tract 1 (part), Menands village, Colonie town, Albany County, New York","Census Tract 1 (part), Menands village, Colonie town, Albany County, New York","ny","080","00","ACSSF","0003298",,,,,"36","001","17343","46536","3646536","000100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011734346536013601","08000US360011734346536013601","Census Tract 136.01 (part), Menands village, Colonie town, Albany County, New York","Census Tract 136.01 (part), Menands village, Colonie town, Albany County, New York","ny","080","00","ACSSF","0003299",,,,,"36","001","17343","46536","3646536","013601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360011734346536013602","08000US360011734346536013602","Census Tract 136.02 (part), Menands village, Colonie town, Albany County, New York","Census Tract 136.02 (part), Menands village, Colonie town, Albany County, New York","ny","080","00","ACSSF","0003300",,,,,"36","001","17343","46536","3646536","013602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548,104,462,592,649,451,181,109,2548,104,2444,1982,1390,741,290,109
